url_length,dots,hyphens,at,question,percent,equal,domain_length,https,ip_address,login_word,bank_word,verify_word,secure_word,label
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
36,2,0,0,0,0,0,28,0,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
42,2,2,0,0,0,0,24,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
25,1,1,0,0,0,0,17,1,0,0,0,0,0,0
21,2,0,0,0,0,0,13,1,0,0,0,0,0,0
87,2,4,0,1,0,1,21,1,0,0,0,0,0,1
38,2,1,0,0,0,0,12,1,0,0,0,0,0,1
40,2,0,0,0,0,0,31,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
28,1,0,0,0,0,0,20,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
34,2,0,0,0,0,0,25,1,0,1,0,0,0,1
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
36,2,0,0,1,0,1,23,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
21,2,0,0,0,0,0,13,1,0,0,0,0,0,0
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
65,3,5,0,0,0,0,24,1,0,0,0,0,0,1
26,2,0,0,0,0,0,18,0,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
32,1,0,0,0,0,0,24,1,0,0,0,0,0,0
39,2,0,0,0,0,0,30,1,0,0,0,0,0,1
49,2,0,0,0,0,0,10,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
41,2,0,0,0,0,0,32,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
53,2,0,0,0,0,0,16,1,0,0,0,0,0,1
37,2,0,0,0,0,0,28,1,0,0,0,0,0,1
60,1,4,0,0,0,0,8,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
40,2,1,0,0,0,0,31,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
64,1,0,0,0,0,0,15,1,0,0,0,0,0,1
173,2,2,0,1,0,3,15,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
42,2,1,0,0,0,0,33,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
28,1,1,0,0,0,0,20,1,0,0,0,0,0,0
75,2,1,0,1,0,2,24,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
31,2,0,0,0,0,0,22,1,0,0,0,0,0,1
54,2,0,0,0,0,0,17,1,0,0,0,0,0,1
167,2,1,0,1,0,3,15,1,0,0,0,0,0,1
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
35,1,0,0,1,0,1,11,1,0,0,0,0,0,1
27,2,1,0,0,0,0,18,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
29,1,0,0,0,0,0,12,1,0,0,0,0,0,1
26,1,1,0,0,0,0,18,1,0,0,0,0,0,0
25,2,0,0,0,0,0,16,1,0,0,0,0,0,1
26,2,0,0,0,0,0,17,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
27,1,1,0,0,0,0,20,0,0,0,0,0,0,1
23,1,1,0,0,0,0,15,1,0,0,0,0,0,0
173,2,1,0,1,0,3,15,1,0,0,0,0,0,1
28,2,1,0,0,0,0,19,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
24,2,0,0,0,0,0,15,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
42,2,2,0,0,0,0,33,1,0,0,0,0,0,1
43,2,2,0,0,0,0,34,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
51,3,0,0,0,0,0,21,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
45,1,0,0,0,0,0,12,1,0,0,0,0,0,1
61,3,1,0,0,0,0,43,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
27,2,0,0,0,0,0,18,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
60,3,1,0,0,0,0,28,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
27,2,0,0,0,0,0,18,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
22,2,0,0,0,0,0,14,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
36,2,0,0,0,0,0,27,1,0,0,0,0,0,1
37,2,0,0,0,0,0,28,1,0,0,0,0,0,1
39,2,1,0,0,0,0,27,0,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
21,2,0,0,0,0,0,13,1,0,0,0,0,0,0
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
29,1,1,0,0,0,0,12,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
29,2,0,0,0,0,0,20,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
178,3,2,0,1,0,4,15,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
54,2,2,0,0,0,0,46,1,0,0,0,0,0,1
28,2,0,0,0,0,0,20,0,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
35,2,1,0,0,0,0,26,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
44,2,3,0,0,0,0,36,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
37,2,1,0,0,0,0,29,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
28,2,0,0,0,0,0,19,1,0,0,0,0,0,1
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
23,1,1,0,0,0,0,15,1,0,0,0,0,0,0
43,3,0,0,0,0,0,34,1,0,0,0,0,0,1
25,2,1,0,0,0,0,17,0,0,0,0,0,0,1
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
29,2,0,0,0,0,0,8,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
60,3,1,0,0,0,0,28,1,0,0,0,0,0,1
35,2,1,0,0,0,0,28,0,0,0,0,0,0,1
33,2,0,0,0,0,0,25,1,0,0,0,0,0,1
33,1,0,0,0,0,0,25,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
47,1,0,0,0,0,0,9,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
43,1,0,0,0,0,0,12,1,0,0,0,0,0,1
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
666,3,5,0,1,14,11,27,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
40,1,0,0,0,0,0,9,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
34,2,1,0,0,0,0,25,1,0,0,0,0,0,1
43,2,4,0,0,0,0,34,1,0,0,0,0,0,1
36,2,1,0,0,0,0,27,1,0,0,0,0,0,1
44,2,3,0,0,0,0,36,1,0,0,0,0,0,1
18,2,0,0,0,0,0,10,1,0,0,0,0,0,0
27,2,0,0,0,0,0,18,1,0,0,0,0,0,1
50,3,1,0,0,0,0,26,0,0,1,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,1,0,0,0
25,1,0,0,0,0,0,12,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
25,2,0,0,0,0,0,17,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
24,1,0,0,0,0,0,13,1,0,0,0,0,0,1
41,2,2,0,0,0,0,16,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
64,2,1,0,0,0,0,57,0,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
29,2,0,0,0,0,0,20,1,0,0,0,0,0,1
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
61,2,0,0,0,0,0,16,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
42,2,0,0,0,0,0,14,1,0,0,0,0,0,1
28,1,1,0,0,0,0,20,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
35,2,1,0,0,0,0,26,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
23,1,1,0,0,0,0,15,1,0,0,0,0,0,0
29,1,0,0,0,0,0,21,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
20,2,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
32,2,1,0,0,0,0,23,1,0,0,0,0,0,1
47,2,0,0,0,0,0,12,1,0,0,0,0,0,1
40,2,2,0,0,0,0,31,1,0,0,0,0,0,1
64,3,1,0,0,0,0,43,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
78,2,2,0,1,0,1,17,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
175,2,4,0,1,0,3,15,1,0,0,0,0,0,1
51,3,0,0,0,0,0,21,1,0,0,0,0,0,1
76,2,1,0,1,0,2,25,1,0,0,0,0,0,1
25,2,0,0,0,0,0,16,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
34,2,1,0,0,0,0,25,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
36,2,0,0,0,0,0,27,1,0,0,0,0,0,1
34,2,0,0,0,0,0,25,1,0,0,0,0,0,1
67,2,0,0,1,0,1,17,0,0,0,0,0,0,1
84,2,1,0,0,0,0,15,1,0,0,0,0,0,1
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
175,2,3,0,1,0,3,15,1,0,0,0,0,0,1
24,1,1,0,0,0,0,16,1,0,0,0,0,0,0
83,3,0,0,0,0,0,74,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
190,3,3,0,1,0,4,15,1,0,0,0,0,0,1
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
184,3,2,0,1,1,4,15,1,0,0,0,0,0,1
27,2,0,0,0,0,0,18,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
34,2,0,0,0,0,0,25,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
114,6,2,0,1,0,3,38,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
13,1,0,0,0,0,0,5,1,0,0,0,0,0,0
18,2,0,0,0,0,0,10,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
32,2,0,0,0,0,0,23,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
41,2,1,0,0,0,0,32,1,0,0,0,0,0,1
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
47,2,0,0,0,0,0,12,1,0,0,0,0,0,1
36,2,0,0,0,0,0,27,1,0,0,0,0,0,1
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
104,3,1,0,0,0,0,21,1,0,0,0,0,0,1
173,2,4,0,1,0,3,15,1,0,0,0,0,0,1
24,1,1,0,0,0,0,16,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
103,3,3,0,1,0,2,35,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
28,2,0,0,0,0,0,19,1,0,0,0,0,0,1
58,2,0,0,1,0,1,16,1,0,0,0,0,0,1
36,2,1,0,0,0,0,29,0,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
27,1,0,0,0,0,0,13,1,0,0,0,0,0,1
175,2,1,0,1,0,3,15,1,0,0,0,0,0,1
24,1,1,0,0,0,0,16,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
32,2,0,0,0,0,0,23,1,0,0,0,0,0,1
29,2,0,0,0,0,0,20,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
36,2,0,0,0,0,0,16,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
27,2,1,0,0,0,0,18,1,0,0,0,0,0,1
42,2,0,0,0,0,0,26,1,0,0,0,0,0,1
36,2,0,0,0,0,0,27,1,0,0,0,0,0,1
25,1,1,0,0,0,0,17,1,0,0,0,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
41,2,0,0,0,0,0,32,1,0,0,0,0,0,1
33,2,0,0,0,0,0,24,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
43,6,0,0,0,0,0,35,0,1,0,0,0,1,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
59,2,1,0,0,0,0,21,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
83,3,0,0,0,0,0,74,1,0,0,0,0,0,1
19,1,1,0,0,0,0,11,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
165,4,0,0,1,0,0,22,1,0,0,0,0,0,1
27,2,0,0,0,0,0,18,1,0,0,0,0,0,1
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
132,3,6,0,1,0,2,15,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
43,1,0,0,0,0,0,9,1,0,0,0,0,0,1
26,2,0,0,0,0,0,17,1,0,0,0,0,0,1
25,2,0,0,0,0,0,16,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
53,3,0,0,1,0,1,7,1,0,0,0,0,0,1
24,2,0,0,0,0,0,16,1,0,0,0,0,0,0
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
48,2,3,0,0,0,0,39,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
34,2,0,0,0,0,0,25,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
49,2,0,0,0,0,0,40,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
51,3,0,0,0,0,0,21,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
131,2,3,0,0,0,0,15,1,0,0,0,0,0,1
18,2,0,0,0,0,0,10,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
175,2,1,0,1,0,3,15,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
273,3,2,0,0,0,1,43,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
104,3,1,0,0,0,0,21,1,0,0,0,0,0,1
181,3,1,0,1,1,4,15,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
175,2,3,0,1,0,3,15,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
18,1,0,0,0,0,0,9,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
116,3,2,0,1,0,2,15,1,0,0,0,0,0,1
36,1,2,0,0,0,0,28,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
37,2,0,0,0,0,0,30,0,0,0,0,0,0,1
21,2,0,0,0,0,0,13,1,0,0,0,0,0,0
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
25,1,0,1,0,0,0,10,1,0,0,0,0,0,1
25,1,1,0,0,0,0,17,1,0,0,0,0,0,0
36,2,0,0,0,0,0,27,1,0,0,0,0,0,1
84,2,1,0,0,0,0,15,1,0,0,0,0,0,1
32,2,1,0,0,0,0,23,1,0,0,0,0,0,1
32,2,2,0,0,0,0,23,1,0,0,0,0,0,1
47,2,0,0,0,0,0,12,1,0,0,0,0,0,1
13,1,0,0,0,0,0,5,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
22,1,1,0,0,0,0,14,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
22,1,1,0,0,0,0,14,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
25,1,1,0,0,0,0,17,1,0,0,0,0,0,0
37,2,2,0,0,0,0,28,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
146,3,2,0,1,0,4,15,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
46,3,1,0,0,0,0,37,1,0,1,1,0,1,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
71,4,1,0,0,0,0,43,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
38,2,0,0,0,0,0,30,0,0,0,0,0,0,1
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
27,2,1,0,0,0,0,18,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
47,2,2,0,0,0,0,38,1,0,0,0,0,0,1
45,2,2,0,0,0,0,36,1,0,0,0,0,0,1
40,2,2,0,0,0,0,31,1,0,0,0,0,0,1
51,3,0,0,0,0,0,21,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
28,2,0,0,0,0,0,19,1,0,0,0,0,0,1
65,3,2,0,0,0,0,16,1,0,0,0,0,0,1
72,2,4,0,0,0,0,10,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
45,2,2,0,0,0,0,36,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
104,2,0,0,1,0,1,33,1,0,0,0,0,0,1
178,3,3,0,1,0,4,15,1,0,0,0,0,0,1
27,1,0,0,0,0,0,19,1,0,0,0,0,0,0
21,2,0,0,0,0,0,13,1,0,0,0,0,0,0
84,4,1,0,1,0,0,22,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
105,1,1,0,0,10,0,26,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
21,2,0,0,0,0,0,13,1,0,0,0,0,0,0
18,2,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
21,2,0,0,0,0,0,13,1,0,0,0,0,0,0
50,2,0,0,0,0,0,41,1,0,1,0,0,0,1
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
40,2,1,0,0,0,0,31,1,0,0,0,0,0,1
25,1,0,0,0,0,0,10,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
35,2,0,0,0,0,0,26,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
